AvgSpeed,Cool,Depart,Depth,DewPoint,Heat,ResultDir,ResultSpeed,SeaLevel,Station,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb,Year,Month,Day
13.1,0.0,3.0,0.0,48.5,11.5,5.5,8.55,29.935,1.5,29.205,612.0,1660.0,53.5,58.0,48.5,50.5,2009,10,22
15.8,0.0,3.0,0.0,49.5,12.5,18.5,6.4,29.48,1.5,28.765,613.0,1658.0,52.5,61.5,43.0,50.5,2009,10,23
9.6,0.0,-5.0,0.0,37.0,21.0,26.0,8.95,29.735,1.5,29.065,614.0,1657.0,44.0,49.5,38.5,40.5,2009,10,24
7.1,0.0,5.0,0.0,44.0,11.5,19.0,5.9,29.965,1.5,29.29,616.0,1656.0,53.5,62.5,44.0,48.5,2009,10,25
7.15,0.0,4.0,0.0,47.5,12.5,21.0,5.05,30.02,1.5,29.315,617.0,1654.0,52.5,55.0,49.5,49.0,2009,10,26
6.75,0.0,0.0,0.0,45.5,16.0,5.0,4.95,29.94,1.5,29.215,618.0,1653.0,49.0,51.5,46.5,47.5,2009,10,27
3.65,0.0,7.0,0.0,49.0,11.0,13.5,2.45,29.99,1.5,29.31,619.0,1651.0,54.0,57.5,50.0,51.0,2009,10,28
12.05,0.0,7.0,0.0,50.0,11.0,14.0,11.8,29.985,1.5,29.245,620.0,1650.0,54.0,60.0,47.5,52.0,2009,10,29
17.65,0.0,11.0,0.0,53.5,7.5,20.5,15.65,29.555,1.5,28.83,622.0,1649.0,57.5,67.5,46.5,56.0,2009,10,30
12.65,0.0,-5.0,0.0,31.0,23.5,26.0,12.25,29.865,1.5,29.215,623.0,1647.0,41.5,46.5,36.0,38.0,2009,10,31
8.75,0.5,11.0,0.0,53.5,0.5,21.5,8.25,29.595,1.5,28.92,448.0,1849.0,65.0,70.5,59.5,58.5,2010,5,1
6.5,0.0,7.0,0.0,52.0,4.0,25.5,3.6,29.605,1.5,28.935,447.0,1850.0,61.0,68.5,53.5,56.0,2010,5,2
9.45,0.0,7.0,0.0,45.0,3.5,25.0,8.85,29.77,1.5,29.1,446.0,1851.0,61.5,72.0,51.0,53.0,2010,5,3
13.4,1.0,11.0,0.0,43.5,0.0,21.0,13.0,29.775,1.5,29.09,444.0,1852.0,66.0,79.5,51.5,54.0,2010,5,4
12.45,0.0,9.0,0.0,37.0,0.5,27.0,9.95,29.77,1.5,29.115,443.0,1853.0,64.5,72.5,56.5,51.0,2010,5,5
9.6,0.0,0.0,0.0,39.0,10.5,4.5,5.8,29.99,1.5,29.3,442.0,1855.0,54.5,61.5,47.0,46.0,2010,5,6
13.5,0.0,-3.0,0.0,46.0,12.5,32.5,3.15,29.73,1.5,29.01,441.0,1856.0,52.5,59.0,45.5,48.5,2010,5,7
14.8,0.0,-10.0,0.0,35.0,19.0,29.5,14.05,30.055,1.5,29.39,439.0,1857.0,46.0,50.0,42.0,41.0,2010,5,8
6.15,0.0,-8.0,0.0,29.0,17.5,20.5,2.15,30.315,1.5,29.625,438.0,1858.0,47.5,57.0,37.5,40.0,2010,5,9
13.6,0.0,-6.0,0.0,30.0,14.5,11.5,13.0,30.245,1.5,29.505,437.0,1859.0,50.5,58.0,42.0,42.0,2010,5,10
10.15,0.0,-9.0,0.0,46.0,15.0,10.5,4.3,29.895,1.5,29.185,436.0,1860.0,50.0,55.5,44.0,47.5,2010,5,11
10.2,0.0,-9.0,0.0,45.0,16.0,6.0,8.6,30.095,1.5,29.385,435.0,1901.0,49.0,52.0,45.0,46.5,2010,5,12
12.85,0.0,3.0,0.0,53.5,2.5,25.0,5.35,29.93,1.5,29.255,434.0,1902.0,62.5,75.5,48.5,56.0,2010,5,13
11.75,0.0,-1.0,0.0,43.5,7.5,26.0,11.4,30.17,1.5,29.49,433.0,1903.0,57.5,66.5,48.0,50.5,2010,5,14
6.1,0.0,-6.0,0.0,41.5,11.5,4.5,4.05,30.255,1.5,29.56,432.0,1904.0,53.5,62.0,45.0,48.0,2010,5,15
10.8,0.0,-5.0,0.0,43.0,10.0,5.0,10.4,30.175,1.5,29.46,431.0,1905.0,55.0,66.0,43.5,49.5,2010,5,16
9.3,0.0,-5.0,0.0,42.5,10.0,3.0,8.75,30.035,1.5,29.32,430.0,1906.0,55.0,59.0,51.0,48.5,2010,5,17
9.95,0.0,-4.0,0.0,40.5,9.0,2.5,9.35,29.985,1.5,29.285,429.0,1907.0,56.0,63.5,47.5,48.0,2010,5,18
6.85,0.0,-1.0,0.0,39.0,5.5,4.0,6.05,30.02,1.5,29.335,428.0,1908.0,59.5,73.5,45.0,50.5,2010,5,19
7.6,0.0,0.0,0.0,49.0,3.5,12.5,6.55,30.02,1.5,29.32,427.0,1909.0,61.5,73.0,49.0,55.0,2010,5,20
6.25,0.0,4.0,0.0,58.0,0.5,11.0,4.8,29.875,1.5,29.18,426.0,1910.0,64.5,72.5,56.0,60.0,2010,5,21
5.75,0.5,5.0,0.0,59.0,0.0,10.5,3.05,29.94,1.5,29.26,425.0,1911.0,65.5,73.0,58.0,61.0,2010,5,22
10.0,11.5,15.0,0.0,65.5,0.0,18.0,9.75,29.965,1.5,29.295,425.0,1912.0,76.5,89.0,63.5,69.0,2010,5,23
8.05,16.5,19.0,0.0,66.5,0.0,13.5,6.45,30.02,1.5,29.36,424.0,1913.0,81.5,91.0,71.5,71.5,2010,5,24
7.95,14.0,17.0,0.0,61.5,0.0,12.5,5.75,30.03,1.5,29.36,423.0,1914.0,79.0,87.5,70.0,68.0,2010,5,25
5.15,12.5,15.0,0.0,62.5,0.0,2.5,3.15,29.99,1.5,29.315,422.0,1915.0,77.5,86.0,68.0,68.0,2010,5,26
11.85,4.5,7.0,0.0,50.0,0.0,2.5,11.55,30.015,1.5,29.335,422.0,1916.0,69.5,77.0,62.0,59.0,2010,5,27
9.4,3.0,5.0,0.0,49.5,0.0,2.5,8.9,30.0,1.5,29.305,421.0,1916.0,68.0,77.5,58.0,58.0,2010,5,28
5.7,8.0,9.0,0.0,57.0,0.0,6.0,4.75,29.94,1.5,29.255,421.0,1917.0,73.0,85.0,60.5,63.0,2010,5,29
6.0,12.0,12.0,0.0,59.0,0.0,17.5,4.55,29.87,1.5,29.195,420.0,1918.0,77.0,91.0,62.5,66.0,2010,5,30
4.75,9.5,10.0,0.0,64.5,0.0,21.5,1.1,29.855,1.5,29.18,420.0,1919.0,74.5,82.5,65.5,67.0,2010,5,31
6.05,9.5,10.0,0.0,62.5,0.0,18.0,4.75,29.835,1.5,29.135,419.0,1920.0,74.5,84.5,64.0,67.0,2010,6,1
9.4,2.5,3.0,0.0,61.0,0.0,33.0,3.2,29.7,1.5,29.025,419.0,1920.0,67.5,77.0,58.0,64.0,2010,6,2
7.75,0.0,0.0,0.0,46.0,0.5,4.0,6.4,29.8,1.5,29.125,418.0,1921.0,64.5,71.0,57.0,55.0,2010,6,3
9.15,6.0,6.0,0.0,59.5,0.0,21.5,7.3,29.72,1.5,29.035,418.0,1922.0,71.0,83.0,58.5,64.5,2010,6,4
7.9,5.0,5.0,0.0,64.0,0.0,23.5,4.4,29.655,1.5,28.975,417.0,1923.0,70.0,79.0,60.0,66.5,2010,6,5
10.8,1.5,0.0,0.0,54.5,0.0,32.5,8.75,29.835,1.5,29.19,417.0,1923.0,66.5,75.5,56.5,59.0,2010,6,6
7.4,0.0,-4.0,0.0,48.5,2.5,7.5,6.45,30.045,1.5,29.375,417.0,1924.0,62.5,69.5,55.0,55.0,2010,6,7
9.5,0.0,-3.0,0.0,57.0,2.0,13.0,8.3,29.965,1.5,29.25,417.0,1925.0,63.0,67.0,58.5,59.0,2010,6,8
10.8,9.5,8.0,0.0,55.5,0.0,27.5,10.1,29.83,1.5,29.16,416.0,1925.0,74.5,83.0,66.0,63.0,2010,6,9
6.7,3.0,1.0,0.0,54.0,0.0,7.5,5.05,29.95,1.5,29.285,416.0,1926.0,68.0,76.0,59.0,60.0,2010,6,10
10.35,11.5,10.0,0.0,67.0,0.0,19.0,8.7,29.885,1.5,29.21,416.0,1926.0,76.5,88.5,64.0,71.0,2010,6,11
7.75,5.0,2.0,0.0,63.0,0.0,3.0,3.05,29.95,1.5,29.28,416.0,1927.0,70.0,77.0,62.0,65.0,2010,6,12
4.8,2.0,-1.0,0.0,61.5,0.0,8.0,3.55,29.975,1.5,29.29,416.0,1927.0,67.0,72.0,61.5,63.5,2010,6,13
6.55,1.0,-3.0,0.0,61.0,0.0,4.5,5.85,29.93,1.5,29.255,416.0,1928.0,66.0,71.0,60.5,62.5,2010,6,14
5.9,5.0,2.0,0.0,65.5,0.0,19.5,2.7,29.885,1.5,29.195,416.0,1928.0,70.0,79.0,60.5,67.0,2010,6,15
9.6,9.5,4.0,0.0,60.5,0.0,27.5,6.0,29.975,1.5,29.31,416.0,1929.0,74.5,84.0,64.0,65.0,2010,6,16
7.2,10.0,5.0,0.0,61.5,0.0,14.0,5.1,30.005,1.5,29.33,416.0,1929.0,75.0,84.0,65.5,67.0,2010,6,17
10.0,14.0,9.0,0.0,66.0,0.0,21.5,6.5,29.915,1.5,29.21,416.0,1929.0,79.0,90.5,66.5,69.0,2010,6,18
11.05,11.0,6.0,0.0,60.5,0.0,27.5,9.95,29.93,1.5,29.27,416.0,1930.0,76.0,85.5,66.0,66.0,2010,6,19
4.95,8.5,3.0,0.0,60.5,0.0,8.0,4.1,30.03,1.5,29.37,416.0,1930.0,73.5,80.5,65.5,65.0,2010,6,20
7.7,11.5,6.0,0.0,66.0,0.0,16.5,5.0,29.965,1.5,29.285,416.0,1930.0,76.5,85.0,67.5,69.0,2010,6,21
7.05,12.5,7.0,0.0,68.0,0.0,22.5,6.3,29.975,1.5,29.31,417.0,1931.0,77.5,85.5,69.5,71.0,2010,6,22
11.5,12.5,8.0,0.0,69.5,0.0,22.0,9.75,29.89,1.5,29.195,417.0,1931.0,77.5,87.0,68.0,71.0,2010,6,23
8.4,9.0,4.0,0.0,59.5,0.0,34.0,3.85,30.02,1.5,29.355,417.0,1931.0,74.0,82.5,65.0,65.0,2010,6,24
7.5,9.0,2.0,0.0,61.5,0.0,20.0,6.45,29.995,1.5,29.31,417.0,1931.0,74.0,84.0,64.0,66.5,2010,6,25
6.85,13.0,7.0,0.0,65.5,0.0,13.5,1.65,29.82,1.5,29.13,418.0,1931.0,78.0,87.5,68.5,69.5,2010,6,26
9.55,14.5,8.0,0.0,69.5,0.0,24.0,7.95,29.61,1.5,28.925,418.0,1931.0,79.5,86.0,72.0,72.5,2010,6,27
11.5,8.5,2.0,0.0,59.0,0.0,31.0,9.25,29.75,1.5,29.105,419.0,1931.0,73.5,82.0,64.0,65.0,2010,6,28
8.05,2.5,-4.0,0.0,52.5,0.0,5.0,6.45,30.08,1.5,29.435,419.0,1931.0,67.5,74.0,60.5,59.0,2010,6,29
6.3,1.5,-6.0,0.0,50.0,0.0,4.5,3.8,30.24,1.5,29.57,419.0,1931.0,66.5,75.5,56.5,57.0,2010,6,30
5.75,2.0,-6.0,0.0,47.5,0.0,9.5,5.6,30.32,1.5,29.62,420.0,1931.0,67.0,77.0,56.5,57.0,2010,7,1
8.0,7.0,-1.0,0.0,51.5,0.0,18.5,7.7,30.195,1.5,29.495,420.0,1931.0,72.0,83.0,60.5,60.5,2010,7,2
8.7,10.0,2.0,0.0,55.0,0.0,20.0,8.3,30.03,1.5,29.335,421.0,1931.0,75.0,87.0,62.0,63.0,2010,7,3
10.6,16.0,8.0,0.0,65.5,0.0,22.0,10.2,29.905,1.5,29.23,422.0,1930.0,81.0,91.5,70.0,71.0,2010,7,4
14.3,20.0,13.0,0.0,63.5,0.0,20.0,14.0,29.89,1.5,29.23,422.0,1930.0,85.0,90.5,78.5,70.5,2010,7,5
9.6,17.5,10.0,0.0,68.5,0.0,22.5,8.7,29.955,1.5,29.295,423.0,1930.0,82.5,90.5,74.0,72.5,2010,7,6
5.9,17.5,10.0,0.0,69.5,0.0,23.5,4.15,30.02,1.5,29.365,423.0,1930.0,82.5,93.5,71.5,73.0,2010,7,7
5.05,16.0,8.0,0.0,69.5,0.0,33.0,1.6,29.98,1.5,29.3,424.0,1929.0,81.0,87.5,73.5,72.5,2010,7,8
7.0,14.5,6.0,0.0,59.0,0.0,19.0,5.6,29.97,1.5,29.29,425.0,1929.0,79.5,87.5,71.0,67.0,2010,7,9
7.55,14.0,6.0,0.0,60.0,0.0,27.5,5.2,29.94,1.5,29.26,425.0,1929.0,79.0,89.0,69.0,67.5,2010,7,10
7.25,11.0,3.0,0.0,62.5,0.0,22.0,6.0,29.8,1.5,29.105,426.0,1928.0,76.0,85.0,66.5,67.0,2010,7,11
4.25,10.0,2.0,0.0,64.5,0.0,19.5,1.4,29.75,1.5,29.08,427.0,1928.0,75.0,84.0,65.0,68.0,2010,7,12
6.5,12.5,4.0,0.0,64.5,0.0,9.5,5.8,29.86,1.5,29.21,428.0,1927.0,77.5,84.0,70.5,68.5,2010,7,13
9.65,16.0,7.0,0.0,70.0,0.0,17.5,8.9,29.95,1.5,29.28,428.0,1927.0,81.0,90.5,71.0,73.5,2010,7,14
10.2,17.0,7.0,0.0,69.0,0.0,26.0,7.45,29.9,1.5,29.235,429.0,1926.0,82.0,91.0,72.0,73.0,2010,7,15
8.0,14.0,5.0,0.0,61.0,0.0,25.0,7.0,29.94,1.5,29.26,430.0,1925.0,79.0,90.0,67.5,68.0,2010,7,16
6.65,17.0,8.0,0.0,63.5,0.0,27.0,3.5,29.88,1.5,29.21,431.0,1925.0,82.0,92.5,71.0,70.0,2010,7,17
9.45,17.5,8.0,0.0,69.0,0.0,24.5,7.05,29.81,1.5,29.13,432.0,1924.0,82.5,91.5,73.0,73.0,2010,7,18
4.9,12.5,3.0,0.0,66.0,0.0,23.5,2.85,29.88,1.5,29.205,433.0,1923.0,77.5,84.0,70.5,70.0,2010,7,19
7.55,12.0,3.0,0.0,67.0,0.0,23.0,6.2,29.91,1.5,29.235,433.0,1923.0,77.0,85.5,68.5,70.0,2010,7,20
6.55,17.0,8.0,0.0,65.5,0.0,30.5,3.25,29.99,1.5,29.32,434.0,1922.0,82.0,90.5,72.5,70.5,2010,7,21
10.45,15.5,6.0,0.0,70.5,0.0,20.0,9.5,29.885,1.5,29.195,435.0,1921.0,80.5,90.0,70.5,74.0,2010,7,22
11.4,17.5,8.0,0.0,71.0,0.0,24.0,10.4,29.84,1.5,29.19,436.0,1920.0,82.5,94.5,70.5,74.0,2010,7,23
9.5,13.0,4.0,0.0,70.5,0.0,25.5,2.75,29.85,1.5,29.185,437.0,1919.0,78.0,87.0,69.0,72.5,2010,7,24
9.4,9.5,0.0,0.0,59.5,0.0,2.0,8.95,30.045,1.5,29.385,438.0,1918.0,74.5,81.0,67.0,65.5,2010,7,25
5.3,8.5,-1.0,0.0,62.0,0.0,12.0,4.65,30.08,1.5,29.405,439.0,1918.0,73.5,84.0,62.5,67.0,2010,7,26
6.55,14.0,4.0,0.0,66.5,0.0,21.0,5.8,30.0,1.5,29.31,440.0,1917.0,79.0,88.0,69.5,71.0,2010,7,27
9.05,17.5,7.0,0.0,71.0,0.0,26.5,6.0,29.93,1.5,29.27,441.0,1916.0,82.5,89.5,75.0,74.5,2010,7,28
7.4,10.0,1.0,0.0,58.5,0.0,5.5,6.05,30.06,1.5,29.385,442.0,1915.0,75.0,81.5,68.0,65.0,2010,7,29
5.95,10.0,1.0,0.0,59.5,0.0,16.5,5.3,29.975,1.5,29.28,443.0,1914.0,75.0,79.5,70.0,65.0,2010,7,30
5.3,7.5,-1.0,0.0,63.5,0.0,13.5,3.35,29.85,1.5,29.175,444.0,1913.0,72.5,79.0,65.0,66.5,2010,7,31
4.0,10.5,3.0,0.0,64.5,0.0,12.0,2.3,29.935,1.5,29.26,445.0,1911.0,75.5,85.0,65.5,68.0,2010,8,1
6.5,11.5,3.0,0.0,66.5,0.0,21.0,5.85,29.95,1.5,29.285,446.0,1910.0,76.5,84.0,68.5,70.0,2010,8,2
3.45,11.0,3.0,0.0,70.5,0.0,20.5,2.45,29.9,1.5,29.22,447.0,1909.0,76.0,86.5,65.5,73.0,2010,8,3
4.55,11.5,4.0,0.0,71.5,0.0,26.5,3.85,29.84,1.5,29.18,448.0,1908.0,76.5,82.0,71.0,73.0,2010,8,4
10.35,11.0,3.0,0.0,62.0,0.0,29.0,10.05,29.83,1.5,29.16,449.0,1907.0,76.0,83.5,68.0,67.0,2010,8,5
6.4,8.0,0.0,0.0,58.5,0.0,29.0,6.1,29.92,1.5,29.25,450.0,1906.0,73.0,82.0,64.0,64.0,2010,8,6
7.75,9.0,0.0,0.0,63.5,0.0,23.0,7.35,29.915,1.5,29.23,451.0,1904.0,74.0,83.5,64.0,67.5,2010,8,7
9.6,13.5,5.0,0.0,66.5,0.0,21.5,8.95,29.855,1.5,29.17,452.0,1903.0,78.5,87.0,70.0,70.0,2010,8,8
6.8,16.0,7.0,0.0,70.0,0.0,24.0,4.25,29.89,1.5,29.23,453.0,1902.0,81.0,88.5,73.5,73.5,2010,8,9
5.4,17.5,9.0,0.0,71.0,0.0,7.5,4.95,29.92,1.5,29.255,454.0,1900.0,82.5,88.5,76.0,74.0,2010,8,10
6.7,18.5,10.0,0.0,69.5,0.0,27.5,4.7,29.83,1.5,29.165,455.0,1859.0,83.5,90.0,76.0,74.0,2010,8,11
5.7,17.5,10.0,0.0,69.5,0.0,9.0,3.3,29.82,1.5,29.155,456.0,1858.0,82.5,90.5,74.5,74.0,2010,8,12
8.3,18.0,10.0,0.0,70.0,0.0,17.5,7.3,29.77,1.5,29.1,457.0,1856.0,83.0,92.5,72.5,74.0,2010,8,13
4.6,15.0,8.0,0.0,68.5,0.0,23.5,3.2,29.81,1.5,29.145,458.0,1855.0,80.0,88.0,72.0,72.5,2010,8,14
9.05,10.5,3.0,0.0,62.0,0.0,29.0,8.3,29.89,1.5,29.235,459.0,1854.0,75.5,83.5,66.5,67.5,2010,8,15
9.6,7.0,0.0,0.0,54.0,0.0,27.5,8.95,30.005,1.5,29.335,500.0,1852.0,72.0,80.0,63.5,62.0,2010,8,16
6.05,7.0,0.0,0.0,57.0,0.0,29.0,4.15,30.06,1.5,29.385,501.0,1851.0,72.0,79.0,64.5,63.0,2010,8,17
3.45,9.0,2.0,0.0,60.5,0.0,19.0,1.35,30.01,1.5,29.315,502.0,1849.0,74.0,83.5,63.5,65.5,2010,8,18
5.25,12.5,6.0,0.0,64.0,0.0,21.0,4.6,29.9,1.5,29.21,503.0,1848.0,77.5,87.5,67.5,69.0,2010,8,19
10.85,18.0,11.0,0.0,67.0,0.0,19.0,10.25,29.805,1.5,29.135,504.0,1846.0,83.0,92.5,73.0,71.5,2010,8,20
5.6,14.0,8.0,0.0,68.5,0.0,34.0,2.6,29.82,1.5,29.165,505.0,1845.0,79.0,86.0,71.0,71.5,2010,8,21
9.4,9.5,4.0,0.0,64.0,0.0,2.5,8.65,30.035,1.5,29.375,506.0,1843.0,74.5,80.5,68.0,67.5,2010,8,22
7.7,8.0,2.0,0.0,63.0,0.0,5.5,6.45,30.05,1.5,29.37,508.0,1842.0,73.0,79.0,66.0,67.0,2010,8,23
5.55,9.5,3.0,0.0,61.5,0.0,6.0,1.8,30.01,1.5,29.32,509.0,1840.0,74.5,82.5,66.0,66.0,2010,8,24
10.1,5.5,0.0,0.0,50.5,0.0,32.5,9.6,30.07,1.5,29.4,510.0,1839.0,70.5,79.0,62.0,59.0,2010,8,25
5.65,4.5,-1.0,0.0,52.0,0.0,10.0,1.35,30.155,1.5,29.475,511.0,1837.0,69.5,78.5,60.5,59.0,2010,8,26
7.8,7.5,3.0,0.0,54.5,0.0,21.0,7.2,30.105,1.5,29.415,512.0,1835.0,72.5,84.5,60.0,62.0,2010,8,27
9.3,11.5,7.0,0.0,52.0,0.0,18.5,9.05,30.07,1.5,29.39,513.0,1834.0,76.5,87.5,65.0,62.0,2010,8,28
9.55,18.0,13.0,0.0,64.5,0.0,19.0,9.1,30.09,1.5,29.42,514.0,1832.0,83.0,93.5,71.5,70.0,2010,8,29
12.5,16.0,11.0,0.0,66.0,0.0,19.0,12.15,30.125,1.5,29.44,515.0,1831.0,81.0,88.0,73.5,71.0,2010,8,30
13.6,19.0,15.0,0.0,67.5,0.0,20.0,13.35,30.005,1.5,29.31,516.0,1829.0,84.0,92.5,75.0,72.5,2010,8,31
7.1,11.0,8.0,0.0,67.0,0.0,22.5,6.0,29.905,1.5,29.24,517.0,1827.0,76.0,80.5,71.0,70.0,2010,9,1
7.4,9.5,6.0,0.0,67.5,0.0,21.0,6.3,29.805,1.5,29.12,518.0,1826.0,74.5,83.0,65.5,70.0,2010,9,2
15.9,0.0,-5.0,0.0,51.5,1.0,28.0,15.5,29.815,1.5,29.14,519.0,1824.0,64.0,71.0,56.5,57.0,2010,9,3
11.9,0.0,-8.0,0.0,43.5,5.0,29.5,11.3,29.955,1.5,29.28,520.0,1822.0,60.0,68.0,51.5,51.0,2010,9,4
8.5,0.0,-4.0,0.0,49.0,1.0,20.0,7.55,29.95,1.5,29.245,521.0,1821.0,64.0,76.5,50.5,56.0,2010,9,5
14.6,10.0,7.0,0.0,51.0,0.0,20.0,14.0,29.83,1.5,29.15,522.0,1819.0,75.0,83.0,67.0,60.5,2010,9,6
18.0,4.0,1.0,0.0,48.0,0.0,25.0,16.8,29.895,1.5,29.245,523.0,1817.0,69.0,78.0,59.0,58.0,2010,9,7
7.15,0.0,-5.0,0.0,47.5,3.5,33.0,3.8,30.085,1.5,29.415,524.0,1815.0,61.5,71.0,52.0,54.0,2010,9,8
6.7,0.0,-7.0,0.0,49.0,5.0,3.5,5.45,30.085,1.5,29.39,525.0,1814.0,60.0,67.5,51.5,54.5,2010,9,9
10.2,0.5,-2.0,0.0,50.5,0.5,9.5,9.1,29.97,1.5,29.265,526.0,1812.0,65.0,72.0,57.0,57.5,2010,9,10
9.15,2.0,2.0,0.0,54.5,0.0,24.0,1.75,29.865,1.5,29.18,527.0,1810.0,67.0,75.0,58.5,59.0,2010,9,11
8.05,3.5,4.0,0.0,50.5,0.0,25.5,7.7,29.995,1.5,29.325,528.0,1809.0,68.5,83.0,53.5,59.0,2010,9,12
5.35,6.0,5.0,0.0,51.5,0.0,28.5,2.95,30.0,1.5,29.32,529.0,1807.0,71.0,82.0,59.0,59.5,2010,9,13
5.25,2.0,2.0,0.0,48.5,0.0,6.0,4.2,30.09,1.5,29.41,530.0,1805.0,67.0,77.0,56.0,57.0,2010,9,14
8.8,2.5,3.0,0.0,53.0,0.0,12.0,7.5,30.005,1.5,29.28,531.0,1803.0,67.5,75.0,60.0,59.5,2010,9,15
12.15,0.0,-3.0,0.0,55.5,2.5,33.0,7.0,29.875,1.5,29.215,532.0,1760.0,62.5,69.5,55.0,59.0,2010,9,16
4.65,0.0,-2.0,0.0,49.5,2.5,19.0,3.85,30.065,1.5,29.39,533.0,1758.0,62.5,74.0,50.0,56.0,2010,9,17
6.9,0.0,-2.0,0.0,55.0,2.5,3.0,2.95,30.125,1.5,29.455,535.0,1756.0,62.5,65.5,59.0,58.0,2010,9,18
8.15,0.0,-2.0,0.0,48.5,3.5,4.0,7.25,30.175,1.5,29.485,536.0,1755.0,61.5,67.5,55.5,55.0,2010,9,19
6.8,4.5,7.0,0.0,60.0,0.0,12.0,4.95,30.03,1.5,29.32,537.0,1753.0,69.5,76.0,62.5,63.5,2010,9,20
10.95,13.0,16.0,0.0,63.0,0.0,22.0,10.0,29.865,1.5,29.195,538.0,1751.0,78.0,88.5,67.5,67.5,2010,9,21
5.6,4.5,7.0,0.0,61.0,0.0,7.0,2.3,30.015,1.5,29.345,539.0,1749.0,69.5,74.5,63.5,63.0,2010,9,22
16.0,12.5,16.0,0.0,61.5,0.0,20.5,15.55,29.875,1.5,29.18,540.0,1748.0,77.5,89.5,65.5,68.0,2010,9,23
16.95,3.0,7.0,0.0,53.5,0.0,25.0,15.2,29.875,1.5,29.21,541.0,1746.0,68.0,79.5,56.5,59.0,2010,9,24
9.2,0.0,-5.0,0.0,43.0,9.0,36.0,7.1,30.105,1.5,29.425,542.0,1744.0,56.0,60.0,52.0,49.0,2010,9,25
10.95,0.0,-5.0,0.0,44.5,9.5,2.0,10.35,30.125,1.5,29.425,543.0,1742.0,55.5,60.0,51.0,49.5,2010,9,26
3.8,0.0,-3.0,0.0,45.5,8.5,4.5,1.0,29.95,1.5,29.21,544.0,1741.0,56.5,64.0,48.5,50.0,2010,9,27
3.7,0.0,0.0,0.0,44.5,6.5,4.0,2.3,29.795,1.5,29.1,545.0,1739.0,58.5,70.5,46.0,51.5,2010,9,28
5.6,0.0,5.0,0.0,46.5,1.5,21.5,5.25,29.81,1.5,29.12,546.0,1737.0,63.5,75.5,51.0,54.5,2010,9,29
9.7,0.0,4.0,0.0,49.0,1.5,18.5,8.3,29.92,1.5,29.26,547.0,1735.0,63.5,74.5,52.5,55.0,2010,9,30
5.9,0.0,3.0,0.0,43.5,3.5,28.5,4.05,30.04,1.5,29.345,548.0,1734.0,61.5,73.5,48.5,52.0,2010,10,1
16.6,0.0,-7.0,0.0,41.5,14.0,36.0,16.35,30.17,1.5,29.495,549.0,1732.0,51.0,56.0,45.5,46.5,2010,10,2
11.15,0.0,-8.0,0.0,38.5,15.5,18.5,10.0,30.355,1.5,29.66,550.0,1730.0,49.5,56.5,42.5,44.0,2010,10,3
4.0,0.0,-8.0,0.0,39.0,15.5,2.5,2.2,30.38,1.5,29.675,552.0,1729.0,49.5,59.5,39.5,45.0,2010,10,4
3.1,0.0,-3.0,0.0,37.5,11.5,34.0,1.0,30.335,1.5,29.62,553.0,1727.0,53.5,67.0,39.5,46.0,2010,10,5
7.6,0.0,6.0,0.0,43.5,3.0,27.5,6.85,30.075,1.5,29.36,554.0,1725.0,62.0,78.0,45.5,52.5,2010,10,6
5.35,0.0,7.0,0.0,39.5,2.0,30.5,4.35,30.08,1.5,29.39,555.0,1724.0,63.0,76.0,49.0,50.5,2010,10,7
7.2,0.0,8.0,0.0,38.5,1.0,24.0,7.0,30.03,1.5,29.34,556.0,1722.0,64.0,79.0,48.5,51.5,2010,10,8
3.9,6.5,16.0,0.0,50.5,0.0,24.0,3.2,29.975,1.5,29.28,557.0,1720.0,71.5,86.5,55.5,59.0,2010,10,9
4.0,6.5,16.0,0.0,50.0,0.0,25.0,3.85,29.885,1.5,29.195,558.0,1719.0,71.5,84.0,58.0,59.0,2010,10,10
4.15,3.5,14.0,0.0,52.5,0.0,18.5,1.85,29.825,1.5,29.15,559.0,1717.0,68.5,81.5,55.5,58.5,2010,10,11
4.45,0.0,10.0,0.0,54.0,0.5,6.0,3.2,29.915,1.5,29.235,600.0,1715.0,64.5,76.0,53.0,58.5,2010,10,12
8.45,0.0,4.0,0.0,47.0,8.5,35.5,7.25,30.055,1.5,29.375,602.0,1714.0,56.5,64.5,47.5,52.5,2010,10,13
8.6,0.0,2.0,0.0,32.0,10.0,27.0,6.85,29.96,1.5,29.245,603.0,1712.0,55.0,66.0,43.0,45.0,2010,10,14
8.65,0.0,1.0,0.0,41.0,10.5,18.5,6.5,30.055,1.5,29.37,604.0,1711.0,54.5,62.5,45.5,47.0,2010,10,15
8.1,0.0,4.0,0.0,39.0,8.0,22.5,7.2,30.04,1.5,29.345,605.0,1709.0,57.0,71.0,42.0,48.0,2010,10,16
5.35,0.0,4.0,0.0,37.0,9.0,2.0,3.65,30.08,1.5,29.38,606.0,1707.0,56.0,64.5,47.5,46.5,2010,10,17
5.9,0.0,1.0,0.0,40.5,12.5,4.5,4.55,30.02,1.5,29.32,607.0,1706.0,52.5,60.5,44.0,47.0,2010,10,18
6.8,0.0,-1.0,0.0,35.0,14.5,27.5,5.7,29.98,1.5,29.26,608.0,1704.0,50.5,60.5,39.5,43.5,2010,10,19
